vmcache blk:/dev/loop0 virtgb:16 physgb:4 exmap:0
space: 14.6295 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch
0,92,12.5508,12.9453,vmcache,4,80,tpcc,64
1,107,12.1445,12.6211,vmcache,4,80,tpcc,64
2,144,11.2812,11.6055,vmcache,4,80,tpcc,64
3,129,12.2148,11.1133,vmcache,4,80,tpcc,64
4,92,8.77734,9.39453,vmcache,4,80,tpcc,64
5,142,12.9531,12.7148,vmcache,4,80,tpcc,64
6,187,17.0898,17.2852,vmcache,4,80,tpcc,64
7,213,14.1016,13.7227,vmcache,4,80,tpcc,64
8,162,13.5547,14.3984,vmcache,4,80,tpcc,64
9,118,8.55078,9.52344,vmcache,4,80,tpcc,64
10,185,12.7617,11.8203,vmcache,4,80,tpcc,64
11,201,14.125,14.918,vmcache,4,80,tpcc,64
12,280,16.0898,14.7109,vmcache,4,80,tpcc,64
13,270,11.7812,11.793,vmcache,4,80,tpcc,64
14,254,11.543,12.9375,vmcache,4,80,tpcc,64
15,270,11.7344,11.332,vmcache,4,80,tpcc,64
16,214,14.3672,14.5625,vmcache,4,80,tpcc,64
17,202,10.2109,9.71484,vmcache,4,80,tpcc,64
18,233,11.0742,11.707,vmcache,4,80,tpcc,64
19,300,13.4062,14.0117,vmcache,4,80,tpcc,64
20,298,9.78906,10.2656,vmcache,4,80,tpcc,64
21,376,15.2656,14.5117,vmcache,4,80,tpcc,64
22,331,12.2461,12.1914,vmcache,4,80,tpcc,64
23,224,10.6562,11.1484,vmcache,4,80,tpcc,64
24,419,13.5547,14.2109,vmcache,4,80,tpcc,64
25,405,15.875,16.0898,vmcache,4,80,tpcc,64
26,274,13.1484,13.8555,vmcache,4,80,tpcc,64
27,421,15.0312,14.4531,vmcache,4,80,tpcc,64
28,374,12.457,12.4492,vmcache,4,80,tpcc,64
29,440,13.6758,15.6602,vmcache,4,80,tpcc,64
space: 14.6334 GB 
